"";"data";"lugar";"media_historica_do_mes";"pluviometria_acumulada_no_mes";"pluviometria_do_dia";"volume_armazenado"
"3191";"2006-03-31";"sistemaAltoTiete";176,7;315,6;0;0,656
"3192";"2006-03-31";"sistemaCantareira";180,7;266,8;0,3;0,659
"3193";"2006-03-31";"sistemaCotia";152,6;269,4;0;1,053
"3194";"2006-03-31";"sistemaGuarapiranga";150,8;382,9;0;0,879
"3195";"2006-03-31";"sistemaRioClaro";244,2;322;14,6;1,019
"3196";"2006-03-31";"sistemaRioGrande";187,8;254,2;0,1;1,026
"3197";"2006-04-01";"sistemaAltoTiete";95,8;0,1;0,1;0,663
"3198";"2006-04-01";"sistemaCantareira";91;0;0;0,663
"3199";"2006-04-01";"sistemaCotia";85,1;1;1;1,041
"3200";"2006-04-01";"sistemaGuarapiranga";72,3;0;0;0,892
"3201";"2006-04-01";"sistemaRioClaro";186,9;0;0;1,019
"3202";"2006-04-01";"sistemaRioGrande";105,5;1,2;1,2;1,017
"3203";"2006-04-02";"sistemaAltoTiete";95,8;0,1;0;0,666
"3204";"2006-04-02";"sistemaCantareira";91;0;0;0,666
"3205";"2006-04-02";"sistemaCotia";85,1;1;0;1,032
"3206";"2006-04-02";"sistemaGuarapiranga";72,3;0;0;0,902
"3207";"2006-04-02";"sistemaRioClaro";186,9;0;0;1,017
"3208";"2006-04-02";"sistemaRioGrande";105,5;1,2;0;1,007
"3209";"2006-04-03";"sistemaAltoTiete";95,8;1,6;1,5;0,666
"3210";"2006-04-03";"sistemaCantareira";91;0;0;0,667
"3211";"2006-04-03";"sistemaCotia";85,1;1;0;1,025
"3212";"2006-04-03";"sistemaGuarapiranga";72,3;0;0;0,907
"3213";"2006-04-03";"sistemaRioClaro";186,9;1,2;1,2;1,017
"3214";"2006-04-03";"sistemaRioGrande";105,5;1,2;0;0,997
"3215";"2006-04-04";"sistemaAltoTiete";95,8;1,6;0;0,667
"3216";"2006-04-04";"sistemaCantareira";91;0;0;0,668
"3217";"2006-04-04";"sistemaCotia";85,1;1,6;0,6;1,023
"3218";"2006-04-04";"sistemaGuarapiranga";72,3;0;0;0,904
"3219";"2006-04-04";"sistemaRioClaro";186,9;1,4;0,2;1,017
"3220";"2006-04-04";"sistemaRioGrande";105,5;2;0,8;0,988
"3221";"2006-04-05";"sistemaAltoTiete";95,8;1,6;0;0,667
"3222";"2006-04-05";"sistemaCantareira";91;0;0;0,668
"3223";"2006-04-05";"sistemaCotia";85,1;1,6;0;1,018
"3224";"2006-04-05";"sistemaGuarapiranga";72,3;0;0;0,902
"3225";"2006-04-05";"sistemaRioClaro";186,9;1,6;0,2;1,017
"3226";"2006-04-05";"sistemaRioGrande";105,5;2;0;0,978
"3227";"2006-04-06";"sistemaAltoTiete";95,8;1,6;0;0,667
"3228";"2006-04-06";"sistemaCantareira";91;0;0;0,669
"3229";"2006-04-06";"sistemaCotia";85,1;1,6;0;1,016
"3230";"2006-04-06";"sistemaGuarapiranga";72,3;0;0;0,901
"3231";"2006-04-06";"sistemaRioClaro";186,9;1,7;0,1;1,016
"3232";"2006-04-06";"sistemaRioGrande";105,5;2;0;0,968
"3233";"2006-04-07";"sistemaAltoTiete";95,8;2,5;0,9;0,666
"3234";"2006-04-07";"sistemaCantareira";91;5,4;5,4;0,67
"3235";"2006-04-07";"sistemaCotia";85,1;8;6,4;1,018
"3236";"2006-04-07";"sistemaGuarapiranga";72,3;10,2;10,2;0,901
"3237";"2006-04-07";"sistemaRioClaro";186,9;2,9;1,2;1,017
"3238";"2006-04-07";"sistemaRioGrande";105,5;4,8;2,8;0,961
"3239";"2006-04-08";"sistemaAltoTiete";95,8;3,7;1,2;0,665
"3240";"2006-04-08";"sistemaCantareira";91;7,5;2;0,672
"3241";"2006-04-08";"sistemaCotia";85,1;8,5;0,5;1,016
"3242";"2006-04-08";"sistemaGuarapiranga";72,3;18;7,8;0,901
"3243";"2006-04-08";"sistemaRioClaro";186,9;3;0,1;1,016
"3244";"2006-04-08";"sistemaRioGrande";105,5;4,8;0;0,956
"3245";"2006-04-09";"sistemaAltoTiete";95,8;26,7;22,9;0,666
"3246";"2006-04-09";"sistemaCantareira";91;14,5;7;0,674
"3247";"2006-04-09";"sistemaCotia";85,1;13,8;5,3;1,016
"3248";"2006-04-09";"sistemaGuarapiranga";72,3;18,4;0,4;0,899
"3249";"2006-04-09";"sistemaRioClaro";186,9;7,9;4,9;1,019
"3250";"2006-04-09";"sistemaRioGrande";105,5;6,6;1,8;0,956
"3251";"2006-04-10";"sistemaAltoTiete";95,8;28,2;1,6;0,667
"3252";"2006-04-10";"sistemaCantareira";91;22,4;7,9;0,677
"3253";"2006-04-10";"sistemaCotia";85,1;30,5;16,7;1,018
"3254";"2006-04-10";"sistemaGuarapiranga";72,3;28,2;9,8;0,904
"3255";"2006-04-10";"sistemaRioClaro";186,9;8,6;0,7;1,017
"3256";"2006-04-10";"sistemaRioGrande";105,5;10,3;3,7;0,956
"3257";"2006-04-11";"sistemaAltoTiete";95,8;28,4;0,1;0,666
"3258";"2006-04-11";"sistemaCantareira";91;23,4;1;0,678
"3259";"2006-04-11";"sistemaCotia";85,1;30,5;0;1,016
"3260";"2006-04-11";"sistemaGuarapiranga";72,3;28,2;0;0,901
"3261";"2006-04-11";"sistemaRioClaro";186,9;8,6;0;1,017
"3262";"2006-04-11";"sistemaRioGrande";105,5;10,3;0;0,956
"3263";"2006-04-12";"sistemaAltoTiete";95,8;28,4;0,1;0,666
"3264";"2006-04-12";"sistemaCantareira";91;23,4;0;0,679
"3265";"2006-04-12";"sistemaCotia";85,1;30,5;0;1,014
"3266";"2006-04-12";"sistemaGuarapiranga";72,3;28,2;0;0,898
"3267";"2006-04-12";"sistemaRioClaro";186,9;8,6;0;1,016
"3268";"2006-04-12";"sistemaRioGrande";105,5;10,3;0;0,955
"3269";"2006-04-13";"sistemaAltoTiete";95,8;28,6;0,1;0,666
"3270";"2006-04-13";"sistemaCantareira";91;23,4;0;0,679
"3271";"2006-04-13";"sistemaCotia";85,1;30,5;0;1,014
"3272";"2006-04-13";"sistemaGuarapiranga";72,3;28,2;0;0,896
"3273";"2006-04-13";"sistemaRioClaro";186,9;8,6;0;1,016
"3274";"2006-04-13";"sistemaRioGrande";105,5;10,3;0;0,953
"3275";"2006-04-14";"sistemaAltoTiete";95,8;28,7;0,2;0,665
"3276";"2006-04-14";"sistemaCantareira";91;23,4;0;0,679
"3277";"2006-04-14";"sistemaCotia";85,1;30,5;0;1,011
"3278";"2006-04-14";"sistemaGuarapiranga";72,3;28,2;0;0,893
"3279";"2006-04-14";"sistemaRioClaro";186,9;8,6;0;1,016
"3280";"2006-04-14";"sistemaRioGrande";105,5;10,3;0;0,955
"3281";"2006-04-15";"sistemaAltoTiete";95,8;28,8;0,1;0,665
"3282";"2006-04-15";"sistemaCantareira";91;23,4;0;0,679
"3283";"2006-04-15";"sistemaCotia";85,1;30,6;0,1;1,009
"3284";"2006-04-15";"sistemaGuarapiranga";72,3;28,2;0;0,889
"3285";"2006-04-15";"sistemaRioClaro";186,9;8,8;0,2;1,016
"3286";"2006-04-15";"sistemaRioGrande";105,5;10,3;0;0,951
"3287";"2006-04-16";"sistemaAltoTiete";95,8;28,8;0;0,663
"3288";"2006-04-16";"sistemaCantareira";91;23,4;0;0,679
"3289";"2006-04-16";"sistemaCotia";85,1;30,6;0;1,009
"3290";"2006-04-16";"sistemaGuarapiranga";72,3;28,2;0;0,884
"3291";"2006-04-16";"sistemaRioClaro";186,9;8,9;0,1;1,016
"3292";"2006-04-16";"sistemaRioGrande";105,5;10,3;0;0,95
"3293";"2006-04-17";"sistemaAltoTiete";95,8;37,2;8,4;0,665
"3294";"2006-04-17";"sistemaCantareira";91;27,4;4,1;0,68
"3295";"2006-04-17";"sistemaCotia";85,1;33,3;2,7;1,011
"3296";"2006-04-17";"sistemaGuarapiranga";72,3;31,2;3;0,884
"3297";"2006-04-17";"sistemaRioClaro";186,9;118,4;109,5;1,065
"3298";"2006-04-17";"sistemaRioGrande";105,5;23,8;13,5;0,96
"3299";"2006-04-18";"sistemaAltoTiete";95,8;42,8;5,6;0,677
"3300";"2006-04-18";"sistemaCantareira";91;27,8;0,4;0,68
"3301";"2006-04-18";"sistemaCotia";85,1;34,8;1,5;1,011
"3302";"2006-04-18";"sistemaGuarapiranga";72,3;32,2;1;0,882
"3303";"2006-04-18";"sistemaRioClaro";186,9;164,6;46,2;1,035
"3304";"2006-04-18";"sistemaRioGrande";105,5;38,1;14,3;0,971
"3305";"2006-04-19";"sistemaAltoTiete";95,8;42,8;0;0,682
"3306";"2006-04-19";"sistemaCantareira";91;27,8;0;0,68
"3307";"2006-04-19";"sistemaCotia";85,1;34,8;0;1,009
"3308";"2006-04-19";"sistemaGuarapiranga";72,3;32,4;0,2;0,881
"3309";"2006-04-19";"sistemaRioClaro";186,9;165;0,4;1,022
"3310";"2006-04-19";"sistemaRioGrande";105,5;38,1;0;0,995
"3311";"2006-04-20";"sistemaAltoTiete";95,8;42,9;0;0,683
"3312";"2006-04-20";"sistemaCantareira";91;27,8;0;0,68
"3313";"2006-04-20";"sistemaCotia";85,1;34,8;0;1,009
"3314";"2006-04-20";"sistemaGuarapiranga";72,3;32,4;0;0,887
"3315";"2006-04-20";"sistemaRioClaro";186,9;165;0;1,019
"3316";"2006-04-20";"sistemaRioGrande";105,5;38,1;0;0,992
"3317";"2006-04-21";"sistemaAltoTiete";95,8;42,9;0;0,684
"3318";"2006-04-21";"sistemaCantareira";91;27,8;0;0,68
"3319";"2006-04-21";"sistemaCotia";85,1;34,8;0;1,007
"3320";"2006-04-21";"sistemaGuarapiranga";72,3;32,4;0;0,889
"3321";"2006-04-21";"sistemaRioClaro";186,9;165;0;1,019
"3322";"2006-04-21";"sistemaRioGrande";105,5;38,1;0;0,981
"3323";"2006-04-22";"sistemaAltoTiete";95,8;42,9;0;0,684
"3324";"2006-04-22";"sistemaCantareira";91;27,8;0;0,68
"3325";"2006-04-22";"sistemaCotia";85,1;35,1;0,3;1,007
"3326";"2006-04-22";"sistemaGuarapiranga";72,3;32,4;0;0,886
"3327";"2006-04-22";"sistemaRioClaro";186,9;165;0;1,017
"3328";"2006-04-22";"sistemaRioGrande";105,5;38,1;0;0,971
"3329";"2006-04-23";"sistemaAltoTiete";95,8;42,9;0;0,683
"3330";"2006-04-23";"sistemaCantareira";91;29,4;1,6;0,68
"3331";"2006-04-23";"sistemaCotia";85,1;36,3;1,2;1,007
"3332";"2006-04-23";"sistemaGuarapiranga";72,3;32,4;0;0,886
"3333";"2006-04-23";"sistemaRioClaro";186,9;165;0;1,017
"3334";"2006-04-23";"sistemaRioGrande";105,5;38,1;0;0,961
"3335";"2006-04-24";"sistemaAltoTiete";95,8;43;0,1;0,683
"3336";"2006-04-24";"sistemaCantareira";91;29,4;0;0,68
"3337";"2006-04-24";"sistemaCotia";85,1;36,3;0;1,007
"3338";"2006-04-24";"sistemaGuarapiranga";72,3;32,4;0;0,882
"3339";"2006-04-24";"sistemaRioClaro";186,9;165,2;0,2;1,017
"3340";"2006-04-24";"sistemaRioGrande";105,5;38,4;0,3;0,961
"3341";"2006-04-25";"sistemaAltoTiete";95,8;43;0;0,682
"3342";"2006-04-25";"sistemaCantareira";91;29,4;0;0,68
"3343";"2006-04-25";"sistemaCotia";85,1;36,3;0;1,005
"3344";"2006-04-25";"sistemaGuarapiranga";72,3;32,4;0;0,879
"3345";"2006-04-25";"sistemaRioClaro";186,9;165,2;0;1,017
"3346";"2006-04-25";"sistemaRioGrande";105,5;38,4;0;0,961
"3347";"2006-04-26";"sistemaAltoTiete";95,8;43,1;0,1;0,682
"3348";"2006-04-26";"sistemaCantareira";91;29,5;0,1;0,68
"3349";"2006-04-26";"sistemaCotia";85,1;36,3;0;1,005
"3350";"2006-04-26";"sistemaGuarapiranga";72,3;32,4;0;0,876
"3351";"2006-04-26";"sistemaRioClaro";186,9;165,2;0;1,017
"3352";"2006-04-26";"sistemaRioGrande";105,5;38,4;0;0,956
"3353";"2006-04-27";"sistemaAltoTiete";95,8;43,1;0;0,681
"3354";"2006-04-27";"sistemaCantareira";91;30,2;0,7;0,679
"3355";"2006-04-27";"sistemaCotia";85,1;36,3;0;1,005
"3356";"2006-04-27";"sistemaGuarapiranga";72,3;32,4;0;0,875
"3357";"2006-04-27";"sistemaRioClaro";186,9;166,9;1,7;1,017
"3358";"2006-04-27";"sistemaRioGrande";105,5;38,8;0,4;0,955
"3359";"2006-04-28";"sistemaAltoTiete";95,8;43,1;0;0,679
"3360";"2006-04-28";"sistemaCantareira";91;30,2;0;0,679
"3361";"2006-04-28";"sistemaCotia";85,1;36,3;0;1,002
"3362";"2006-04-28";"sistemaGuarapiranga";72,3;32,4;0;0,873
"3363";"2006-04-28";"sistemaRioClaro";186,9;167,1;0,2;1,017
"3364";"2006-04-28";"sistemaRioGrande";105,5;38,8;0;0,955
"3365";"2006-04-29";"sistemaAltoTiete";95,8;43,1;0;0,679
"3366";"2006-04-29";"sistemaCantareira";91;30,2;0;0,679
"3367";"2006-04-29";"sistemaCotia";85,1;36,3;0;1,005
"3368";"2006-04-29";"sistemaGuarapiranga";72,3;32,4;0;0,867
"3369";"2006-04-29";"sistemaRioClaro";186,9;167,1;0;1,017
"3370";"2006-04-29";"sistemaRioGrande";105,5;38,8;0;0,953
"3371";"2006-04-30";"sistemaAltoTiete";95,8;43,1;0;0,677
"3372";"2006-04-30";"sistemaCantareira";91;30,2;0;0,678
"3373";"2006-04-30";"sistemaCotia";85,1;36,3;0;1,005
"3374";"2006-04-30";"sistemaGuarapiranga";72,3;32,4;0;0,862
"3375";"2006-04-30";"sistemaRioClaro";186,9;167,1;0;1,016
"3376";"2006-04-30";"sistemaRioGrande";105,5;38,8;0;0,95
"3377";"2006-05-01";"sistemaAltoTiete";80,5;0,1;0,1;0,676
"3378";"2006-05-01";"sistemaCantareira";87,6;0;0;0,677
"3379";"2006-05-01";"sistemaCotia";68,9;0;0;1,002
"3380";"2006-05-01";"sistemaGuarapiranga";59,7;0;0;0,859
"3381";"2006-05-01";"sistemaRioClaro";132,5;0;0;1,016
"3382";"2006-05-01";"sistemaRioGrande";81,6;0;0;0,948
"3383";"2006-05-02";"sistemaAltoTiete";80,5;0,2;0,1;0,676
"3384";"2006-05-02";"sistemaCantareira";87,6;0;0;0,677
"3385";"2006-05-02";"sistemaCotia";68,9;0;0;1,002
"3386";"2006-05-02";"sistemaGuarapiranga";59,7;0;0;0,858
"3387";"2006-05-02";"sistemaRioClaro";132,5;0;0;1,016
"3388";"2006-05-02";"sistemaRioGrande";81,6;0;0;0,946
"3389";"2006-05-03";"sistemaAltoTiete";80,5;0,3;0,1;0,674
"3390";"2006-05-03";"sistemaCantareira";87,6;0;0;0,676
"3391";"2006-05-03";"sistemaCotia";68,9;0;0;1,002
"3392";"2006-05-03";"sistemaGuarapiranga";59,7;0;0;0,855
"3393";"2006-05-03";"sistemaRioClaro";132,5;1,5;1,5;1,016
"3394";"2006-05-03";"sistemaRioGrande";81,6;0,5;0,5;0,945
"3395";"2006-05-04";"sistemaAltoTiete";80,5;0,5;0,2;0,674
"3396";"2006-05-04";"sistemaCantareira";87,6;0;0;0,674
"3397";"2006-05-04";"sistemaCotia";68,9;0;0;1,002
"3398";"2006-05-04";"sistemaGuarapiranga";59,7;0;0;0,852
"3399";"2006-05-04";"sistemaRioClaro";132,5;1,5;0;1,016
"3400";"2006-05-04";"sistemaRioGrande";81,6;0,5;0;0,945
"3401";"2006-05-05";"sistemaAltoTiete";80,5;0,6;0,1;0,673
"3402";"2006-05-05";"sistemaCantareira";87,6;0;0;0,674
"3403";"2006-05-05";"sistemaCotia";68,9;0;0;1,002
"3404";"2006-05-05";"sistemaGuarapiranga";59,7;0;0;0,846
"3405";"2006-05-05";"sistemaRioClaro";132,5;1,6;0,1;1,016
"3406";"2006-05-05";"sistemaRioGrande";81,6;0,6;0,1;0,943
"3407";"2006-05-06";"sistemaAltoTiete";80,5;1,2;0,6;0,672
"3408";"2006-05-06";"sistemaCantareira";87,6;0;0;0,673
"3409";"2006-05-06";"sistemaCotia";68,9;0;0;1
"3410";"2006-05-06";"sistemaGuarapiranga";59,7;0;0;0,843
"3411";"2006-05-06";"sistemaRioClaro";132,5;3,9;2,3;1,016
"3412";"2006-05-06";"sistemaRioGrande";81,6;0,6;0;0,938
"3413";"2006-05-07";"sistemaAltoTiete";80,5;1,3;0,1;0,671
"3414";"2006-05-07";"sistemaCantareira";87,6;0;0;0,672
"3415";"2006-05-07";"sistemaCotia";68,9;0;0;1
"3416";"2006-05-07";"sistemaGuarapiranga";59,7;0;0;0,84
"3417";"2006-05-07";"sistemaRioClaro";132,5;3,9;0;1,016
"3418";"2006-05-07";"sistemaRioGrande";81,6;0,6;0;0,938
"3419";"2006-05-08";"sistemaAltoTiete";80,5;1,3;0;0,67
"3420";"2006-05-08";"sistemaCantareira";87,6;0;0;0,671
"3421";"2006-05-08";"sistemaCotia";68,9;0;0;1
"3422";"2006-05-08";"sistemaGuarapiranga";59,7;0;0;0,838
"3423";"2006-05-08";"sistemaRioClaro";132,5;4,2;0,3;1,016
"3424";"2006-05-08";"sistemaRioGrande";81,6;1,1;0,5;0,937
"3425";"2006-05-09";"sistemaAltoTiete";80,5;1,6;0,3;0,67
"3426";"2006-05-09";"sistemaCantareira";87,6;0,1;0,1;0,671
"3427";"2006-05-09";"sistemaCotia";68,9;0;0;1
"3428";"2006-05-09";"sistemaGuarapiranga";59,7;0;0;0,835
"3429";"2006-05-09";"sistemaRioClaro";132,5;15,1;10,9;1,02
"3430";"2006-05-09";"sistemaRioGrande";81,6;1,9;0,8;0,933
"3431";"2006-05-10";"sistemaAltoTiete";80,5;1,7;0,1;0,67
"3432";"2006-05-10";"sistemaCantareira";87,6;0,2;0,1;0,669
"3433";"2006-05-10";"sistemaCotia";68,9;0;0;0,998
"3434";"2006-05-10";"sistemaGuarapiranga";59,7;0;0;0,833
"3435";"2006-05-10";"sistemaRioClaro";132,5;16,3;1,2;1,019
"3436";"2006-05-10";"sistemaRioGrande";81,6;1,9;0;0,933
"3437";"2006-05-11";"sistemaAltoTiete";80,5;1,8;0,1;0,669
"3438";"2006-05-11";"sistemaCantareira";87,6;0,3;0,1;0,668
"3439";"2006-05-11";"sistemaCotia";68,9;0;0;0,998
"3440";"2006-05-11";"sistemaGuarapiranga";59,7;0;0;0,829
"3441";"2006-05-11";"sistemaRioClaro";132,5;16,6;0,3;1,017
"3442";"2006-05-11";"sistemaRioGrande";81,6;1,9;0;0,932
"3443";"2006-05-12";"sistemaAltoTiete";80,5;5;3,2;0,669
"3444";"2006-05-12";"sistemaCantareira";87,6;0,4;0,1;0,668
"3445";"2006-05-12";"sistemaCotia";68,9;0;0;0,998
"3446";"2006-05-12";"sistemaGuarapiranga";59,7;1;1;0,827
"3447";"2006-05-12";"sistemaRioClaro";132,5;45,5;28,9;1,023
"3448";"2006-05-12";"sistemaRioGrande";81,6;5,5;3,6;0,928
"3449";"2006-05-13";"sistemaAltoTiete";80,5;10,5;5,5;0,671
"3450";"2006-05-13";"sistemaCantareira";87,6;1,4;1;0,667
"3451";"2006-05-13";"sistemaCotia";68,9;0;0;0,998
"3452";"2006-05-13";"sistemaGuarapiranga";59,7;1;0;0,824
"3453";"2006-05-13";"sistemaRioClaro";132,5;87,3;41,8;1,031
"3454";"2006-05-13";"sistemaRioGrande";81,6;5,5;0;0,933
"3455";"2006-05-14";"sistemaAltoTiete";80,5;10,7;0,3;0,673
"3456";"2006-05-14";"sistemaCantareira";87,6;1,4;0;0,666
"3457";"2006-05-14";"sistemaCotia";68,9;0,4;0,4;1
"3458";"2006-05-14";"sistemaGuarapiranga";59,7;1;0;0,821
"3459";"2006-05-14";"sistemaRioClaro";132,5;89;1,7;1,022
"3460";"2006-05-14";"sistemaRioGrande";81,6;5,5;0;0,933
"3461";"2006-05-15";"sistemaAltoTiete";80,5;10,9;0,1;0,672
"3462";"2006-05-15";"sistemaCantareira";87,6;1,4;0;0,665
"3463";"2006-05-15";"sistemaCotia";68,9;0,6;0,2;1
"3464";"2006-05-15";"sistemaGuarapiranga";59,7;1;0;0,821
"3465";"2006-05-15";"sistemaRioClaro";132,5;89,2;0,2;1,019
"3466";"2006-05-15";"sistemaRioGrande";81,6;6,8;1,3;0,94
"3467";"2006-05-16";"sistemaAltoTiete";80,5;11,1;0,2;0,673
"3468";"2006-05-16";"sistemaCantareira";87,6;1,4;0;0,664
"3469";"2006-05-16";"sistemaCotia";68,9;0,6;0;1
"3470";"2006-05-16";"sistemaGuarapiranga";59,7;1;0;0,818
"3471";"2006-05-16";"sistemaRioClaro";132,5;89,5;0,3;1,017
"3472";"2006-05-16";"sistemaRioGrande";81,6;7,6;0,8;0,938
"3473";"2006-05-17";"sistemaAltoTiete";80,5;11,1;0;0,672
"3474";"2006-05-17";"sistemaCantareira";87,6;1,4;0;0,663
"3475";"2006-05-17";"sistemaCotia";68,9;0,6;0;1
"3476";"2006-05-17";"sistemaGuarapiranga";59,7;1;0;0,815
"3477";"2006-05-17";"sistemaRioClaro";132,5;89,6;0,1;1,017
"3478";"2006-05-17";"sistemaRioGrande";81,6;7,6;0;0,932
"3479";"2006-05-18";"sistemaAltoTiete";80,5;11,2;0,2;0,672
"3480";"2006-05-18";"sistemaCantareira";87,6;1,4;0;0,662
"3481";"2006-05-18";"sistemaCotia";68,9;0,6;0;1
"3482";"2006-05-18";"sistemaGuarapiranga";59,7;1;0;0,812
"3483";"2006-05-18";"sistemaRioClaro";132,5;89,8;0,2;1,017
"3484";"2006-05-18";"sistemaRioGrande";81,6;7,6;0;0,933
"3485";"2006-05-19";"sistemaAltoTiete";80,5;11,3;0,1;0,671
"3486";"2006-05-19";"sistemaCantareira";87,6;1,4;0;0,661
"3487";"2006-05-19";"sistemaCotia";68,9;0,6;0;1
"3488";"2006-05-19";"sistemaGuarapiranga";59,7;1;0;0,808
"3489";"2006-05-19";"sistemaRioClaro";132,5;89,8;0;1,017
"3490";"2006-05-19";"sistemaRioGrande";81,6;7,6;0;0,933
"3491";"2006-05-20";"sistemaAltoTiete";80,5;11,3;0;0,67
"3492";"2006-05-20";"sistemaCantareira";87,6;1,4;0;0,66
"3493";"2006-05-20";"sistemaCotia";68,9;0,6;0;1
"3494";"2006-05-20";"sistemaGuarapiranga";59,7;1;0;0,805
"3495";"2006-05-20";"sistemaRioClaro";132,5;89,8;0;1,017
"3496";"2006-05-20";"sistemaRioGrande";81,6;7,6;0;0,93
"3497";"2006-05-21";"sistemaAltoTiete";80,5;11,3;0;0,668
"3498";"2006-05-21";"sistemaCantareira";87,6;1,4;0;0,659
"3499";"2006-05-21";"sistemaCotia";68,9;0,6;0;1
"3500";"2006-05-21";"sistemaGuarapiranga";59,7;1;0;0,803
"3501";"2006-05-21";"sistemaRioClaro";132,5;89,8;0;1,016
"3502";"2006-05-21";"sistemaRioGrande";81,6;7,6;0;0,927
"3503";"2006-05-22";"sistemaAltoTiete";80,5;11,3;0;0,668
"3504";"2006-05-22";"sistemaCantareira";87,6;1,4;0;0,658
"3505";"2006-05-22";"sistemaCotia";68,9;0,6;0;0,998
"3506";"2006-05-22";"sistemaGuarapiranga";59,7;1;0;0,798
"3507";"2006-05-22";"sistemaRioClaro";132,5;91,8;2;1,017
"3508";"2006-05-22";"sistemaRioGrande";81,6;7,7;0,1;0,925
"3509";"2006-05-23";"sistemaAltoTiete";80,5;18,6;7,3;0,668
"3510";"2006-05-23";"sistemaCantareira";87,6;14,2;12,8;0,658
"3511";"2006-05-23";"sistemaCotia";68,9;2,6;2;0,998
"3512";"2006-05-23";"sistemaGuarapiranga";59,7;2,8;1,8;0,797
"3513";"2006-05-23";"sistemaRioClaro";132,5;138,5;46,7;1,057
"3514";"2006-05-23";"sistemaRioGrande";81,6;13,6;5,9;0,925
"3515";"2006-05-24";"sistemaAltoTiete";80,5;25,2;6,7;0,671
"3516";"2006-05-24";"sistemaCantareira";87,6;18,9;4,7;0,658
"3517";"2006-05-24";"sistemaCotia";68,9;4;1,4;1
"3518";"2006-05-24";"sistemaGuarapiranga";59,7;5,2;2,4;0,795
"3519";"2006-05-24";"sistemaRioClaro";132,5;163,9;25,4;1,032
"3520";"2006-05-24";"sistemaRioGrande";81,6;23,5;9,9;0,937
"3521";"2006-05-25";"sistemaAltoTiete";80,5;25,5;0,2;0,675
"3522";"2006-05-25";"sistemaCantareira";87,6;20,2;1,3;0,658
"3523";"2006-05-25";"sistemaCotia";68,9;4,4;0,4;1
"3524";"2006-05-25";"sistemaGuarapiranga";59,7;5,2;0;0,794
"3525";"2006-05-25";"sistemaRioClaro";132,5;164,3;0,4;1,023
"3526";"2006-05-25";"sistemaRioGrande";81,6;23,5;0;0,946
"3527";"2006-05-26";"sistemaAltoTiete";80,5;25,5;0;0,676
"3528";"2006-05-26";"sistemaCantareira";87,6;20,2;0;0,657
"3529";"2006-05-26";"sistemaCotia";68,9;4,4;0;1
"3530";"2006-05-26";"sistemaGuarapiranga";59,7;5,2;0;0,792
"3531";"2006-05-26";"sistemaRioClaro";132,5;164,5;0,2;1,019
"3532";"2006-05-26";"sistemaRioGrande";81,6;23,5;0;0,945
"3533";"2006-05-27";"sistemaAltoTiete";80,5;25,5;0;0,676
"3534";"2006-05-27";"sistemaCantareira";87,6;20,2;0;0,657
"3535";"2006-05-27";"sistemaCotia";68,9;4,5;0,1;1
"3536";"2006-05-27";"sistemaGuarapiranga";59,7;5,2;0;0,791
"3537";"2006-05-27";"sistemaRioClaro";132,5;164,7;0,2;1,019
"3538";"2006-05-27";"sistemaRioGrande";81,6;23,5;0;0,942
"3539";"2006-05-28";"sistemaAltoTiete";80,5;25,8;0,4;0,676
"3540";"2006-05-28";"sistemaCantareira";87,6;20,2;0;0,655
"3541";"2006-05-28";"sistemaCotia";68,9;4,5;0;1
"3542";"2006-05-28";"sistemaGuarapiranga";59,7;5,2;0;0,788
"3543";"2006-05-28";"sistemaRioClaro";132,5;164,8;0,1;1,017
"3544";"2006-05-28";"sistemaRioGrande";81,6;23,5;0;0,943
"3545";"2006-05-29";"sistemaAltoTiete";80,5;25,8;0;0,675
"3546";"2006-05-29";"sistemaCantareira";87,6;20,2;0;0,655
"3547";"2006-05-29";"sistemaCotia";68,9;4,5;0;1
"3548";"2006-05-29";"sistemaGuarapiranga";59,7;5,2;0;0,785
"3549";"2006-05-29";"sistemaRioClaro";132,5;164,9;0,1;1,016
"3550";"2006-05-29";"sistemaRioGrande";81,6;23,5;0;0,942
"3551";"2006-05-30";"sistemaAltoTiete";80,5;25,9;0;0,674
"3552";"2006-05-30";"sistemaCantareira";87,6;20,2;0;0,654
"3553";"2006-05-30";"sistemaCotia";68,9;4,5;0;1
"3554";"2006-05-30";"sistemaGuarapiranga";59,7;5,2;0;0,783
"3555";"2006-05-30";"sistemaRioClaro";132,5;164,9;0;1,017
"3556";"2006-05-30";"sistemaRioGrande";81,6;23,5;0;0,94
"3557";"2006-05-31";"sistemaAltoTiete";80,5;26;0,1;0,672
"3558";"2006-05-31";"sistemaCantareira";87,6;20,2;0;0,653
"3559";"2006-05-31";"sistemaCotia";68,9;4,5;0;1
"3560";"2006-05-31";"sistemaGuarapiranga";59,7;5,2;0;0,782
"3561";"2006-05-31";"sistemaRioClaro";132,5;165,2;0,3;1,017
"3562";"2006-05-31";"sistemaRioGrande";81,6;23,5;0;0,935
"3563";"2006-06-01";"sistemaAltoTiete";55,6;0;0;0,671
"3564";"2006-06-01";"sistemaCantareira";58,1;0;0;0,652
"3565";"2006-06-01";"sistemaCotia";61,6;0;0;1
"3566";"2006-06-01";"sistemaGuarapiranga";53,9;0;0;0,779
